OBJECTID,year,state,st_case,veh_no,a_wrongwaydrv,a_drdis,a_drdro,a_vrd,a_body,a_imp1,a_vroll,a_lic_s,a_lic_c,a_cdl_s,a_mc_l_s,a_spveh,a_sbus,a_mod_yr,a_fire_exp,a_imp2
36420,2022,35,350264,1,2,1,2,1,1,2,2,2,2,2,4,2,3,2005,1,
36421,2022,35,350264,2,2,2,2,2,6,2,2,1,1,2,4,1,3,2016,1,
36422,2022,35,350265,1,2,1,2,1,1,7,2,1,1,2,4,1,3,2010,2,
36423,2022,35,350266,1,2,2,2,2,1,7,2,1,1,2,4,2,3,2017,1,
36424,2022,35,350267,1,2,2,2,1,3,7,1,1,1,2,4,2,3,2005,1,
36425,2022,35,350268,1,2,2,2,1,2,1,1,2,2,2,4,1,3,1998,1,
36426,2022,35,350269,1,2,1,2,1,9,7,2,1,1,2,4,2,3,2000,1,
36427,2022,35,350269,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2011,1,
36428,2022,35,350270,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1,
36429,2022,35,350271,1,2,1,2,2,7,2,2,4,2,2,3,2,3,2014,1,
36430,2022,35,350271,2,2,2,2,2,6,7,2,1,1,1,4,2,3,2018,1,
36431,2022,35,350272,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2013,1,
36432,2022,35,350273,1,2,1,2,1,3,2,2,1,1,2,4,2,3,2012,1,
36433,2022,35,350274,1,2,1,2,1,2,7,1,1,1,2,4,1,3,1998,1,
36434,2022,35,350275,1,2,1,2,2,1,2,2,1,1,2,4,1,3,2008,1,
36435,2022,35,350275,2,2,1,2,2,6,3,2,1,1,1,4,2,3,2001,1,
36436,2022,35,350276,1,2,1,2,1,7,1,2,4,2,2,3,2,3,2013,1,
36437,2022,35,350277,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2004,1,
36438,2022,35,350277,2,2,2,2,2,7,2,2,4,1,2,1,1,3,2022,1,
36439,2022,35,350278,1,2,1,2,2,3,2,2,2,2,2,4,2,3,2019,1,
36440,2022,35,350279,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2009,1,
36441,2022,35,350279,2,2,1,2,2,1,5,2,1,1,2,4,2,3,2008,1,
36442,2022,35,350280,1,2,2,2,1,6,2,2,1,1,1,4,2,3,2020,1,
36443,2022,35,350281,1,2,2,2,2,3,2,2,2,2,2,4,1,3,2015,1,
36444,2022,35,350281,2,2,2,2,2,3,4,1,1,1,2,4,2,3,2005,1,
36445,2022,35,350281,3,2,2,2,2,2,7,2,2,2,2,4,2,3,2010,1,
36446,2022,35,350281,4,2,2,2,2,1,2,2,1,1,2,4,2,3,2017,1,
36447,2022,35,350282,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2020,1,
36448,2022,35,350282,2,2,1,2,2,3,2,2,1,1,2,4,1,3,2017,1,
36449,2022,35,350283,1,2,1,2,2,7,1,2,4,1,2,1,2,3,1998,1,
36450,2022,35,350284,1,2,2,2,1,2,7,2,1,1,2,4,2,3,2006,1,
36451,2022,35,350285,1,2,1,2,1,6,1,1,1,1,1,4,1,3,2020,1,
36452,2022,35,350286,1,2,1,2,2,3,3,2,2,2,2,4,2,3,2017,1,
36453,2022,35,350286,2,2,2,2,2,6,2,2,1,2,2,4,2,3,1993,1,
36454,2022,35,350287,1,2,2,2,2,2,2,1,2,2,2,4,2,3,2018,1,
36455,2022,35,350287,2,2,2,2,2,2,5,1,1,1,2,4,2,3,2021,1,
36456,2022,35,350288,1,2,2,2,2,7,5,2,4,1,2,1,2,3,2017,1,
36457,2022,35,350288,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2013,1,
36458,2022,35,350289,1,1,2,2,2,1,2,2,1,1,2,4,1,3,2018,2,
36459,2022,35,350289,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2016,2,
36460,2022,35,350290,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1,
36461,2022,35,350291,1,2,1,2,2,3,2,2,1,1,2,4,2,3,2014,1,
36462,2022,35,350292,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2001,1,
36463,2022,35,350292,2,2,2,2,2,7,5,2,4,1,1,1,2,3,2021,1,
36464,2022,35,350293,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2011,1,
36465,2022,35,350293,2,2,2,2,2,7,2,2,4,2,2,3,2,3,2020,1,
36466,2022,35,350293,3,2,2,2,2,3,7,2,1,1,2,4,2,3,2018,1,
36467,2022,35,350294,1,2,1,2,1,9,1,1,2,2,2,4,1,3,2007,1,
36468,2022,35,350295,1,2,2,2,2,6,1,1,1,1,1,4,1,3,1988,1,
36469,2022,35,350296,1,2,1,2,2,2,2,2,1,1,2,4,2,3,2015,1,
36470,2022,35,350296,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2019,1,
36471,2022,35,350297,1,2,2,2,2,4,2,2,2,2,2,4,2,3,2020,1,
36472,2022,35,350297,2,2,1,2,2,6,5,2,1,1,1,4,2,3,2017,1,
36473,2022,35,350298,1,2,1,2,2,1,3,2,1,1,2,4,2,3,2005,1,
36474,2022,35,350298,2,2,2,2,2,2,2,1,1,1,2,4,2,3,2008,1,
36475,2022,35,350299,1,2,2,2,1,1,1,1,1,1,2,4,1,3,2015,1,
36476,2022,35,350300,1,2,1,2,1,1,1,1,1,1,2,4,2,3,2006,1,
36477,2022,35,350301,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2001,1,
36478,2022,35,350301,2,2,2,2,2,7,3,2,4,2,2,3,2,3,2007,1,
36479,2022,35,350302,1,2,2,2,2,6,4,2,1,1,1,4,2,3,2023,1,
36480,2022,35,350302,2,2,1,2,2,1,2,1,1,1,2,4,2,3,2014,1,
36481,2022,35,350302,3,2,1,2,2,2,3,2,1,1,2,4,2,3,2008,1,
36482,2022,35,350303,1,2,2,2,2,9,7,1,1,1,1,4,2,3,2017,1,
36483,2022,35,350304,1,2,2,2,1,3,2,2,2,2,2,4,1,3,2020,1,
36484,2022,35,350304,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2016,1,
36485,2022,35,350305,1,2,2,2,2,2,2,2,1,1,2,4,1,3,2013,1,
36486,2022,35,350305,2,2,2,2,2,2,4,1,1,1,2,4,2,3,2001,1,
36487,2022,35,350306,1,2,2,2,1,3,1,1,2,2,2,4,1,3,2001,1,
36488,2022,35,350307,1,2,2,2,2,6,2,2,1,1,2,4,2,3,2016,1,
36489,2022,35,350307,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2003,1,
36490,2022,35,350307,3,2,2,2,2,1,3,2,1,1,2,4,2,3,2005,1,
36491,2022,35,350308,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2018,1,
36492,2022,35,350309,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2019,1,
36493,2022,35,350310,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2005,1,
36494,2022,35,350311,1,2,2,2,1,3,1,1,1,1,2,4,2,3,2022,1,
36495,2022,35,350312,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2000,1,
36496,2022,35,350312,2,2,1,2,2,3,2,2,1,1,2,4,2,3,1994,1,
36497,2022,35,350313,1,2,2,2,1,9,2,2,3,3,3,4,2,3,9999,1,
36498,2022,35,350314,1,2,1,2,2,7,2,2,4,2,2,3,1,3,2022,1,
36499,2022,35,350314,2,2,2,2,2,2,4,2,2,2,2,4,2,3,2001,1,
36500,2022,35,350315,1,2,1,2,1,3,7,2,2,2,2,4,1,3,2006,1,
36501,2022,35,350316,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2002,1,
36502,2022,35,350317,1,2,2,2,2,2,2,1,1,1,2,4,1,3,2009,1,
36503,2022,35,350317,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2007,1,
36504,2022,35,350317,3,2,2,2,2,1,4,2,1,1,2,4,2,3,2005,1,
36505,2022,35,350318,1,2,2,2,1,7,7,2,4,2,2,3,1,3,2019,1,
36506,2022,35,350319,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2011,1,
36507,2022,35,350320,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2010,1,
36508,2022,35,350321,1,2,1,2,2,2,1,1,2,2,2,4,1,3,1986,1,
36509,2022,35,350322,1,2,2,2,2,3,3,2,1,1,2,4,2,3,1999,1,
36510,2022,35,350322,2,2,1,2,2,7,2,2,4,2,2,3,1,3,2009,1,
36511,2022,35,350323,1,2,1,2,2,6,2,2,1,1,1,4,2,3,2019,1,
36512,2022,35,350323,2,2,2,2,2,2,4,1,1,1,1,4,2,3,2003,1,
36513,2022,35,350324,1,2,1,2,2,4,2,2,1,1,2,4,1,3,2003,1,
36514,2022,35,350324,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2017,1,
36515,2022,35,350324,3,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1,
36516,2022,35,350325,1,2,1,2,1,2,1,1,1,1,2,4,1,3,2007,1,
36517,2022,35,350326,1,2,1,2,2,1,3,2,2,2,2,4,2,3,2013,1,
36518,2022,35,350326,2,2,2,2,2,7,2,2,4,2,2,2,2,3,2019,1,
36519,2022,35,350327,1,2,1,2,1,3,2,1,2,2,2,4,2,3,2003,1,
36520,2022,35,350327,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2020,1,
36521,2022,35,350328,1,2,1,2,1,3,1,1,1,1,2,4,1,3,2011,1,
36522,2022,35,350329,1,2,1,2,2,2,6,1,2,2,2,4,2,3,2006,1,
36523,2022,35,350330,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2007,1,
36524,2022,35,350331,1,2,2,2,1,2,2,1,1,1,2,4,2,3,2012,1,
36525,2022,35,350332,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2001,1,
36526,2022,35,350332,2,2,2,2,2,1,2,2,1,1,1,4,2,3,2009,1,
36527,2022,35,350333,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2015,1,
36528,2022,35,350333,2,2,2,2,2,6,2,2,1,1,1,4,2,3,1998,1,
36529,2022,35,350334,1,2,2,2,1,6,2,2,1,1,1,4,2,3,2018,1,
36530,2022,35,350334,2,2,2,2,2,6,2,1,1,1,1,4,2,3,2016,1,
36531,2022,35,350335,1,2,2,2,2,1,4,2,1,1,2,4,2,3,2004,1,
36532,2022,35,350335,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2016,1,
36533,2022,35,350336,1,2,1,2,2,3,2,2,1,1,2,4,2,3,2018,1,
36534,2022,35,350337,1,2,2,2,1,7,1,2,4,2,2,3,2,3,2016,1,
36535,2022,35,350338,1,2,2,2,2,1,3,2,2,2,2,4,2,3,2007,1,
36536,2022,35,350338,2,2,2,2,2,1,2,2,3,3,3,4,1,3,2008,1,
36537,2022,35,350339,1,2,2,2,1,2,1,1,1,1,2,4,2,3,2018,1,
36538,2022,35,350340,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2012,1,
36539,2022,35,350341,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2018,1,
36540,2022,35,350342,1,2,2,2,2,6,6,2,1,2,2,4,2,3,2005,1,
36541,2022,35,350343,1,2,2,2,2,1,2,2,2,2,2,4,1,3,2018,1,
36542,2022,35,350344,1,2,1,2,1,7,7,2,4,2,2,3,2,3,2005,1,
36543,2022,35,350345,1,1,1,2,2,1,2,2,1,1,2,4,2,3,2016,1,
36544,2022,35,350345,2,2,2,2,2,2,2,1,1,1,2,4,2,3,2013,1,
36545,2022,35,350345,3,2,2,2,2,6,7,2,1,1,1,4,2,3,2022,1,
36546,2022,35,350346,1,2,1,2,1,1,2,2,1,1,2,4,1,3,2012,1,
36547,2022,35,350346,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2015,2,
36548,2022,35,350347,1,2,2,2,2,2,2,2,1,1,1,4,2,3,2021,1,
36549,2022,35,350348,1,2,1,2,2,2,2,2,1,1,2,4,2,3,2002,1,
36550,2022,35,350348,2,2,2,2,2,6,4,1,2,2,2,4,2,3,2011,1,
36551,2022,35,350349,1,2,1,2,2,1,2,1,2,2,2,4,1,3,2007,1,
36552,2022,35,350349,2,2,2,2,2,2,3,2,1,1,2,4,2,3,2019,1,
36553,2022,35,350350,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1,
36554,2022,35,350351,1,2,2,2,1,6,2,2,1,1,1,4,2,3,2019,1,
36555,2022,35,350351,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2014,1,
36556,2022,35,350351,3,2,2,2,2,2,5,1,1,1,2,4,2,3,2022,1,
36557,2022,35,350352,1,2,1,2,1,2,2,2,1,1,2,4,1,3,2022,1,
36558,2022,35,350352,2,2,2,2,2,4,2,2,3,3,3,4,2,3,2013,1,
36559,2022,35,350353,1,2,2,2,1,1,7,1,1,1,2,4,1,3,2015,1,
36560,2022,35,350354,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2005,1,
36561,2022,35,350354,2,2,2,2,2,3,7,2,3,3,3,4,2,3,2020,1,
36562,2022,35,350355,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2012,1,
36563,2022,35,350356,1,1,1,2,2,1,2,2,1,1,2,4,2,3,2017,1,
36564,2022,35,350356,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2023,1,
36565,2022,35,350357,1,2,2,2,2,8,1,1,3,3,3,4,2,3,2012,1,
36566,2022,35,350357,2,2,2,2,2,6,2,2,1,1,2,4,2,3,2020,1,
36567,2022,35,350358,1,2,1,2,2,1,5,2,1,1,2,4,2,3,2022,1,
36568,2022,35,350358,2,2,2,2,2,4,2,2,1,1,2,4,2,3,2016,1,
36569,2022,35,350359,1,2,2,2,1,1,1,1,1,1,2,4,1,3,1998,1,
36570,2022,35,350360,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2016,1,
36571,2022,35,350361,1,2,1,2,1,1,1,1,2,2,2,4,2,3,2007,1,
36572,2022,35,350362,1,2,2,2,1,9,1,1,1,1,2,4,1,3,2015,1,
36573,2022,35,350363,1,2,1,2,1,2,7,1,2,2,2,4,1,3,1998,1,
36574,2022,35,350364,1,2,2,2,2,6,5,2,1,1,1,4,2,3,2015,1,
36575,2022,35,350364,2,2,2,2,1,3,3,1,1,1,2,4,2,3,2009,2,
36576,2022,35,350364,3,2,2,2,2,2,2,2,1,1,2,4,2,3,2022,1,
36577,2022,35,350365,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1,
36578,2022,35,350366,1,2,1,2,1,3,2,2,1,1,2,4,2,3,2008,1,
36579,2022,35,350366,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2008,1,
36580,2022,35,350367,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2015,1,
36581,2022,35,350368,1,2,1,1,1,6,1,1,1,1,1,4,2,3,2019,1,
36582,2022,35,350369,1,2,2,2,2,9,2,2,3,3,3,4,2,3,9999,1,
36583,2022,35,350370,1,1,1,2,1,2,2,2,2,2,1,4,2,3,2013,1,
36584,2022,35,350370,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2021,1,
36585,2022,35,350371,1,2,2,2,1,7,1,2,4,2,2,3,1,3,1991,1,
36586,2022,35,350372,1,2,2,2,2,3,2,1,1,1,2,4,1,3,2020,1,
36587,2022,35,350372,2,2,2,2,2,3,4,1,1,1,2,4,2,3,2003,1,
36588,2022,35,350373,1,2,2,2,2,2,2,2,2,2,2,4,2,3,2001,1,
36589,2022,35,350374,1,2,2,2,2,6,1,1,1,1,1,4,2,3,2011,1,
36590,2022,35,350375,1,2,1,2,1,3,1,1,2,2,2,4,2,3,1997,1,
36591,2022,35,350376,1,2,2,2,2,9,7,2,3,3,3,4,1,3,9999,1,
36592,2022,35,350377,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2012,1,
36593,2022,35,350378,1,2,2,2,2,2,2,2,2,2,2,4,2,3,2005,1,
36594,2022,35,350378,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2023,1,
36595,2022,35,350379,1,2,2,2,1,1,7,1,1,1,2,4,2,3,2018,1,
36596,2022,35,350380,1,2,2,2,2,2,2,2,2,2,2,4,2,3,2004,1,
36597,2022,35,350381,1,2,2,2,2,7,2,2,4,2,2,3,1,3,2015,1,
36598,2022,35,350381,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2021,1,
36599,2022,35,350382,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2011,1,
36600,2022,35,350383,1,2,2,2,1,3,1,1,1,1,2,4,2,3,2022,1,
36601,2022,35,350384,1,2,2,2,1,3,2,2,1,1,2,4,1,3,2001,1,
36602,2022,35,350385,1,2,2,2,1,6,1,1,1,1,1,4,2,3,1991,1,
36603,2022,35,350386,1,2,2,2,2,3,2,2,1,1,2,4,1,3,2008,1,
36604,2022,35,350387,1,2,2,2,1,2,1,1,1,2,2,4,2,3,2000,1,
36605,2022,35,350388,1,1,2,2,2,1,2,2,1,1,1,4,2,3,2015,1,
36606,2022,35,350388,2,2,2,2,2,2,2,2,1,1,1,4,2,3,2023,1,
36607,2022,35,350389,1,2,2,2,1,3,7,1,2,2,2,4,2,3,2006,1,
36608,2022,35,350390,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2021,1,
36609,2022,35,350391,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2013,1,
36610,2022,35,350392,1,2,1,2,1,3,1,1,1,1,2,4,1,3,2015,1,
36611,2022,35,350393,1,2,1,2,2,3,3,2,1,1,2,4,2,3,2007,1,
36612,2022,35,350393,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2008,1,
36613,2022,35,350393,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2003,1,
36614,2022,35,350394,1,2,2,2,1,2,2,2,1,1,2,4,1,3,1999,1,
36615,2022,35,350395,1,2,1,2,2,6,2,2,1,1,1,4,2,3,2019,1,
36616,2022,35,350395,2,2,1,2,1,1,2,2,1,1,2,4,2,3,2012,1,
36617,2022,35,350396,1,2,1,2,1,1,7,2,1,1,2,4,1,3,2007,1,
36618,2022,35,350397,1,2,1,2,2,3,2,2,1,1,2,4,2,3,2011,1,
36619,2022,35,350397,2,2,2,2,2,6,3,2,1,1,1,4,2,3,2017,1,
36620,2022,35,350398,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2008,1,
36621,2022,35,350398,2,2,1,2,1,4,2,2,1,1,2,4,1,3,2016,1,
36622,2022,35,350399,1,2,1,2,1,1,2,2,1,1,2,4,2,3,2001,1,
36623,2022,35,350399,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2015,1,
36624,2022,35,350400,1,2,2,2,1,1,2,1,1,1,2,4,2,3,2017,1,
36625,2022,35,350401,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2010,1,
36626,2022,35,350401,2,2,2,2,1,3,2,2,1,1,2,4,2,3,2021,1,
36627,2022,35,350402,1,2,1,2,1,3,1,1,1,1,2,4,1,3,2018,1,
36628,2022,35,350403,1,2,2,1,2,3,2,2,1,1,2,4,1,3,2018,1,
36629,2022,35,350403,2,2,2,2,2,3,4,1,1,1,2,4,2,3,2013,1,
36630,2022,35,350404,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1,
36631,2022,35,350405,1,2,1,2,1,3,2,2,2,2,2,4,2,3,2016,1,
36632,2022,35,350406,1,2,2,2,1,2,1,1,1,1,2,4,1,3,2001,1,
36633,2022,35,350407,1,2,2,2,1,3,7,1,1,1,2,4,1,3,2008,2,
36634,2022,35,350408,1,2,2,2,2,3,5,2,1,1,2,4,2,3,2014,1,
36635,2022,35,350409,1,2,1,2,2,1,3,2,2,2,2,4,2,3,2007,1,
36636,2022,35,350410,1,2,2,2,2,1,2,2,1,1,2,4,2,3,1993,1,
36637,2022,35,350411,1,2,1,2,1,1,7,2,1,1,2,4,1,3,1998,1,
36638,2022,35,350412,1,2,2,2,2,1,7,2,3,3,3,4,2,3,9999,1,
36639,2022,35,350413,1,2,1,2,1,2,7,2,3,3,3,4,2,3,2006,1,
36640,2022,35,350414,1,2,2,2,1,1,1,1,1,1,2,4,1,3,2015,1,
36641,2022,35,350415,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2007,1,
36642,2022,35,350416,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2023,1,
36643,2022,35,350416,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2006,1,
36644,2022,35,350417,1,2,2,2,1,2,1,1,1,1,2,4,2,3,2004,1,
36645,2022,35,350418,1,2,2,2,1,7,1,2,4,2,2,3,1,3,2014,1,
36646,2022,35,350419,1,2,2,2,1,2,7,1,1,1,2,4,1,3,2008,1,
36647,2022,36,360002,1,2,2,2,2,6,2,2,1,1,2,4,2,3,2015,1,
36648,2022,36,360004,1,2,2,2,2,3,2,2,2,2,2,4,2,3,2007,1,
36649,2022,36,360005,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2013,2,
36650,2022,36,360006,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2020,1,
36651,2022,36,360007,1,2,2,2,2,8,2,2,3,3,3,4,2,1,2004,1,
36652,2022,36,360008,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2011,1,
36653,2022,36,360008,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1,
36654,2022,36,360009,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2015,1,
36655,2022,36,360010,1,2,1,2,2,1,2,2,3,3,3,4,1,3,2018,1,
36656,2022,36,360010,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2018,1,
36657,2022,36,360012,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2019,1,
36658,2022,36,360012,2,2,2,2,2,1,4,2,3,3,3,4,2,3,2013,1,
36659,2022,36,360012,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2019,1,
36660,2022,36,360012,4,2,2,2,1,1,4,2,1,1,2,4,2,3,2008,1,
36661,2022,36,360013,1,2,2,2,2,3,2,2,2,2,2,4,1,3,2007,1,
36662,2022,36,360013,2,2,2,2,2,1,5,2,2,2,2,4,2,3,2011,1,
36663,2022,36,360014,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2021,1,
36664,2022,36,360015,1,2,2,2,1,1,2,2,2,2,2,4,1,3,2008,1,
36665,2022,36,360016,1,1,2,2,2,1,7,2,1,1,2,4,2,3,2018,1,
36666,2022,36,360016,2,2,2,2,2,6,3,2,1,1,1,4,2,3,2007,1,
36667,2022,36,360017,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2020,1,
36668,2022,36,360017,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2020,1,
36669,2022,36,360018,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2020,1,
36670,2022,36,360018,2,2,2,2,2,4,5,2,1,1,2,4,2,3,2018,1,
36671,2022,36,360018,3,2,2,2,2,2,5,2,1,1,2,4,2,3,2014,1,
36672,2022,36,360019,1,2,2,2,1,3,2,2,1,1,1,4,2,3,2001,1,
36673,2022,36,360020,1,2,2,2,2,7,2,2,4,2,2,3,1,3,2018,1,
36674,2022,36,360020,2,2,2,2,2,8,4,2,1,1,1,4,2,3,2007,1,
36675,2022,36,360020,3,2,2,2,2,6,4,2,1,1,1,4,2,3,2014,1,
36676,2022,36,360021,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2015,1,
36677,2022,36,360022,2,2,1,2,2,3,3,2,1,1,2,4,2,3,2021,1,
36678,2022,36,360023,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1,
36679,2022,36,360025,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2018,1,
36680,2022,36,360025,2,2,2,2,2,7,4,2,4,2,2,3,2,3,2021,1,
36681,2022,36,360026,1,2,2,2,1,3,2,2,1,1,2,4,1,3,2009,1,
36682,2022,36,360027,1,2,2,2,1,2,2,2,1,1,2,4,1,3,2010,1,
36683,2022,36,360028,1,2,2,2,1,2,5,2,1,1,2,4,1,3,2006,1,
36684,2022,36,360029,1,2,2,2,1,1,2,2,1,1,2,4,2,3,1999,1,
36685,2022,36,360030,1,2,1,2,2,1,4,2,2,2,2,4,2,3,2020,1,
36686,2022,36,360030,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2021,1,
36687,2022,36,360032,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2004,1,
36688,2022,36,360033,1,2,2,2,2,4,4,2,1,1,2,4,2,3,2013,1,
36689,2022,36,360034,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2019,1,
36690,2022,36,360035,1,2,1,2,1,3,2,2,1,1,2,4,2,3,2018,1,
36691,2022,36,360036,1,2,2,2,2,9,2,2,3,3,3,4,2,3,9999,1,
36692,2022,36,360037,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2021,1,
36693,2022,36,360037,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2013,1,
36694,2022,36,360038,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2013,1,
36695,2022,36,360039,1,2,2,2,1,1,2,2,1,1,2,4,1,3,1998,1,
36696,2022,36,360040,1,2,2,2,1,1,2,2,1,1,2,4,2,3,1998,1,
36697,2022,36,360041,1,2,2,2,2,9,2,2,1,1,2,4,1,3,2005,1,
36698,2022,36,360041,2,2,2,2,2,2,5,2,1,1,1,4,2,3,2018,1,
36699,2022,36,360042,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2022,1,
36700,2022,36,360043,1,2,2,2,1,9,2,2,1,1,1,4,2,3,9999,2,
36701,2022,36,360045,1,2,2,2,2,3,2,2,2,2,2,4,2,3,2013,1,
36702,2022,36,360046,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1,
36703,2022,36,360047,1,2,2,2,2,9,2,2,1,1,2,4,1,3,2012,1,
36704,2022,36,360048,1,2,2,2,1,2,2,2,1,1,2,4,1,3,2015,1,
36705,2022,36,360049,1,2,2,2,2,6,4,2,1,1,1,4,2,3,2016,1,
36706,2022,36,360049,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2015,1,
36707,2022,36,360050,1,2,2,2,1,1,1,1,1,1,2,4,1,3,2015,1,
36708,2022,36,360051,1,2,2,2,2,3,5,2,2,2,2,4,2,3,2005,1,
36709,2022,36,360051,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2022,1,
36710,2022,36,360052,2,2,2,2,1,3,2,2,1,1,2,4,2,3,2018,1,
36711,2022,36,360053,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2016,1,
36712,2022,36,360053,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2007,1,
36713,2022,36,360055,1,2,2,2,1,2,5,2,1,1,2,4,2,3,2006,1,
36714,2022,36,360056,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2009,1,
36715,2022,36,360056,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2010,1,
36716,2022,36,360057,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2020,1,
36717,2022,36,360058,1,2,2,2,1,3,2,2,1,1,1,4,2,3,2012,1,
36718,2022,36,360058,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1,
36719,2022,36,360059,1,2,2,2,2,8,7,2,1,1,1,4,2,1,2006,1,
36720,2022,36,360060,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2012,1,
36721,2022,36,360061,1,2,2,2,1,1,2,2,2,2,2,4,1,3,2008,1,
36722,2022,36,360062,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2020,1,
36723,2022,36,360063,1,2,2,2,1,3,2,1,1,1,2,4,1,3,2007,1,
36724,2022,36,360064,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2016,1,
36725,2022,36,360065,1,2,2,2,2,1,5,2,1,1,2,4,1,3,2015,1,
36726,2022,36,360065,2,2,2,2,2,1,2,2,1,1,1,4,2,3,2007,1,
36727,2022,36,360066,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2009,1,
